SUBKEY,LUMAPCODE,TIMESTEP
55_113_20274_3,614,5
55_113_20145_2,615,5
55_75_20071_3,616,5
55_107_20313_2,617,5
55_43_20039_1,618,5
55_17_20025_4,619,5
55_119_20429_4,620,5
55_5_20344_1,621,5
55_35_20296_4,622,5
55_37_20008_2,623,5
55_31_20435_1,624,5
55_129_20314_4,625,5
55_5_20299_3,626,5
55_113_20327_2,627,5
55_23_20216_1,628,5
55_113_20532_3,629,5
55_7_20444_3,630,5
55_31_20594_3,631,5
55_107_20362_2,632,5
55_113_20253_1,633,5
55_113_20536_2,634,5
55_123_20209_3,635,5
55_41_20365_3,636,5
55_129_20403_1,637,5
55_7_20055_3,638,5
55_119_20421_4,639,5
55_113_20466_4,640,5
55_41_20141_1,641,5
55_41_20171_4,642,5
55_75_20433_1,643,5
55_111_20247_2,644,5
55_113_29006_4,645,5
55_113_20508_4,646,5
55_23_20283_4,647,5
55_99_20427_1,648,5
55_9_20007_4,649,5
55_5_20178_2,650,5
55_95_20455_3,651,5
55_107_20375_2,652,5
55_113_20215_4,653,5
55_57_20383_3,654,5
55_13_20039_2,655,5
55_129_20379_3,656,5
55_95_20363_1,657,5
55_129_20306_2,658,5
55_7_20621_3,659,5
55_83_20348_2,660,5
55_83_20485_2,661,5
55_75_20662_4,662,5
55_35_20173_2,663,5
55_43_20113_2,664,5
55_69_20458_2,665,5
55_53_20196_1,666,5
55_85_20629_2,667,5
55_19_20436_1,668,5
55_125_20387_4,669,5
55_75_20314_3,670,5
55_119_29016_4,671,5
55_7_20644_4,672,5
55_53_20036_1,673,5
55_7_20286_4,674,5
55_75_20373_4,675,5
55_31_20564_3,676,5
55_7_20453_1,677,5
55_37_20114_1,678,5
55_19_20485_2,679,5
55_129_20411_4,680,5
55_83_20328_4,681,5
55_113_20112_3,682,5
55_69_20067_2,683,5
55_99_20444_1,684,5
55_31_20704_2,685,5
55_115_20089_1,686,5
55_73_20766_3,687,5
55_67_20201_1,688,5
55_37_20157_2,689,5
55_125_20395_3,690,5
55_107_20371_2,691,5
55_31_20518_2,692,5
55_31_20040_1,693,5
55_3_20642_3,694,5
55_31_20700_1,695,5
55_37_20167_4,696,5
55_73_20643_3,697,5
55_83_20182_1,698,5
55_37_20020_3,699,5
55_69_20028_1,700,5
55_7_20418_4,701,5
55_119_20238_1,702,5
55_7_20278_3,703,5
55_67_20402_2,704,5
55_41_20402_4,705,5
55_37_20234_4,706,5
55_69_20110_1,707,5
55_113_20493_2,708,5
55_115_20450_1,709,5
55_31_20581_1,710,5
55_37_20104_1,711,5
55_69_20329_4,712,5
55_73_20645_3,713,5
55_41_20355_1,714,5
55_29_20029_2,715,5
55_85_20046_1,716,5
55_107_20217_3,717,5
55_73_20723_1,718,5
55_99_20466_4,719,5
55_51_20274_2,720,5
55_41_20352_4,721,5
55_67_20335_3,722,5
55_95_20437_3,723,5
55_7_20333_3,724,5
55_51_20032_1,725,5
55_85_20050_3,726,5
55_119_20087_3,727,5
55_129_20416_4,728,5
55_17_20244_1,729,5
55_85_20582_1,730,5
55_37_20138_2,731,5
55_3_20601_3,732,5
55_125_20497_2,733,5
55_129_20330_4,734,5
55_7_20283_3,735,5
55_5_20409_4,736,5
55_7_20696_1,737,5
55_113_20592_2,738,5
55_41_20372_4,739,5
55_19_20410_2,740,5
55_99_20433_2,741,5
55_31_20699_3,742,5
55_99_20591_2,743,5
55_85_20470_3,744,5
55_31_20143_2,745,5
55_75_20724_1,746,5
55_31_20298_3,747,5
55_125_20358_3,748,5
55_85_20634_4,749,5
55_5_20078_3,750,5
55_125_20383_4,751,5
55_119_20379_2,752,5
55_31_20676_3,753,5
55_85_20423_2,754,5
55_85_20427_4,755,5
55_75_20074_4,756,5
55_41_20305_2,757,5
55_109_20319_3,758,5
55_31_20671_2,759,5
55_85_20484_1,760,5
55_41_20325_2,761,5
55_67_20059_1,762,5
55_13_20422_4,763,5
55_69_20070_1,764,5
55_125_20043_2,765,5
55_113_20469_3,766,5
55_125_20385_3,767,5
55_5_20374_2,768,5
55_69_20385_2,769,5
55_99_20567_4,770,5
55_125_20466_3,771,5
55_67_20329_2,772,5
55_7_20656_4,773,5
55_85_20309_3,774,5
55_85_20353_1,775,5
55_41_20303_1,776,5
55_17_20498_4,777,5
55_7_20182_1,778,5
55_7_20217_4,779,5
55_69_20010_4,780,5
55_69_20325_4,781,5
55_99_20548_2,782,5
55_51_20355_3,783,5
55_7_20650_4,784,5
55_7_29031_2,785,5
55_119_20328_1,786,5
55_75_20005_1,787,5
55_17_20095_2,788,5
55_141_20404_3,789,5
55_85_20093_3,790,5
55_3_29037_4,791,5
55_125_20491_1,792,5
55_129_20465_2,793,5
55_75_20485_4,794,5
55_1_20303_1,795,5
55_113_20363_3,796,5
55_121_20046_4,797,5
55_7_20692_2,798,5
55_85_20355_3,799,5
55_19_20045_4,800,5
55_113_20241_3,801,5
55_57_20392_4,802,5
55_99_20478_2,803,5
55_123_20382_3,804,5
55_99_20287_4,805,5
55_51_20266_2,806,5
55_75_20626_2,807,5
55_99_20534_1,808,5
55_7_20484_1,809,5
55_107_20291_3,810,5
55_99_20532_4,811,5
55_141_20201_1,812,5
55_99_20464_2,813,5
55_99_29025_1,814,5
55_107_20138_2,815,5
55_51_20363_4,816,5
55_83_20380_3,817,5
55_37_20244_4,818,5
55_7_20753_4,819,5
55_73_20175_3,820,5
55_59_20064_4,821,5
55_69_20426_4,822,5
55_7_29036_3,823,5
55_41_20204_3,824,5
55_69_20089_3,825,5
55_85_20610_1,826,5
55_41_20135_4,827,5
55_85_20552_2,828,5
55_17_20473_1,829,5
55_137_20053_3,830,5
55_121_20269_3,831,5
55_63_20016_1,832,5
55_7_20693_3,833,5
55_137_20131_2,834,5
55_1_20271_2,835,5
55_49_20325_2,836,5
55_41_29064_4,837,5
55_115_20236_1,838,5
55_31_20226_1,839,5
55_1_20026_4,840,5
55_125_20378_3,841,5
55_113_20121_2,842,5
55_137_20045_2,843,5
55_129_20339_4,844,5
55_77_20149_2,845,5
55_17_20471_4,846,5
55_75_20775_4,847,5
55_129_20145_2,848,5
55_1_20262_4,849,5
55_1_20179_2,850,5
55_97_20181_4,851,5
55_41_20356_3,852,5
55_109_20128_2,853,5
55_107_20380_4,854,5
55_137_20183_1,855,5
55_113_20139_2,856,5
55_111_20346_3,857,5
55_33_20319_3,858,5
55_41_29020_2,859,5
55_111_20381_3,860,5
55_107_20355_2,861,5
55_11_20267_2,862,5
55_59_20273_3,863,5
55_99_20490_1,864,5
55_113_20205_2,865,5
55_137_20118_3,866,5
55_1_20196_3,867,5
55_93_20173_4,868,5
55_3_29007_2,869,5
55_81_20017_3,870,5
55_129_20329_3,871,5
55_41_20341_2,872,5
55_43_20517_1,873,5
55_77_20097_3,874,5
55_77_20040_1,875,5
55_81_20441_4,876,5
55_57_20212_3,877,5
55_121_20290_4,878,5
55_123_20117_1,879,5
55_129_20372_1,880,5
55_1_10349_3,881,5
55_7_20205_3,882,5
55_97_20111_4,883,5
55_137_20293_4,884,5
55_13_20040_3,885,5
55_13_20045_2,886,5
55_53_20119_4,887,5
55_1_20122_1,888,5
55_141_20303_1,889,5
55_7_20294_2,890,5
55_129_20226_2,891,5
55_57_20413_2,892,5
55_85_20331_2,893,5
55_57_20424_2,894,5
55_109_20037_4,895,5
55_13_20243_3,896,5
55_31_20018_4,897,5
55_19_20492_3,898,5
55_53_20011_3,899,5
55_31_20338_2,900,5
55_63_20229_4,901,5
55_85_20228_1,902,5
55_81_20078_1,903,5
55_135_20285_2,904,5
55_7_20096_4,905,5
55_7_20108_3,906,5
55_19_20554_1,907,5
55_37_20206_4,908,5
55_115_20018_1,909,5
55_7_20619_4,910,5
55_13_20368_4,911,5
55_31_20060_2,912,5
55_35_20322_3,913,5
55_31_20526_2,914,5
55_13_20236_4,915,5
55_13_20424_1,916,5
55_129_20157_2,917,5
55_77_20143_1,918,5
55_63_20233_1,919,5
55_97_20030_1,920,5
55_53_20080_4,921,5
55_125_20169_1,922,5
55_5_20264_4,923,5
55_75_20308_1,924,5
55_1_20077_3,925,5
55_129_20070_2,926,5
55_19_20290_3,927,5
55_95_20497_1,928,5
55_95_20279_2,929,5
55_77_20227_4,930,5
55_107_20417_4,931,5
55_5_20423_4,932,5
55_81_20141_4,933,5
55_91_20054_2,934,5
55_81_20432_2,935,5
55_111_20133_3,936,5
55_67_20085_3,937,5
55_1_20153_2,938,5
55_1_20125_3,939,5
55_127_20144_1,940,5
55_57_20324_1,941,5
55_1_20248_4,942,5
55_1_20237_4,943,5
55_1_20166_4,944,5
55_81_20462_3,945,5
55_53_20488_3,946,5
55_81_20066_2,947,5
55_53_20287_1,948,5
55_57_20389_3,949,5
55_1_20312_4,950,5
55_53_20040_1,951,5
55_57_20385_1,952,5
55_1_20315_3,953,5
55_57_20040_1,954,5
55_57_20416_2,955,5
55_1_20012_1,956,5
55_43_20358_1,957,5
55_1_20292_4,958,5
55_109_20223_4,959,5
55_95_20413_4,960,5
55_91_20229_1,961,5
55_81_20385_3,962,5
55_53_20007_2,963,5
55_95_20460_4,964,5
55_17_20474_2,965,5
55_11_20165_2,966,5
55_81_20321_2,967,5
55_123_20261_4,968,5
55_43_20423_4,969,5
55_111_20202_4,970,5
55_43_20514_4,971,5
55_1_20103_2,972,5
55_55_20232_1,973,5
55_131_20020_3,974,5
55_103_20256_2,975,5
55_45_20071_1,976,5
55_78_20120_2,977,5
55_37_20120_1,978,5
55_141_20205_2,979,5
55_23_20211_4,980,5
55_9_20037_1,981,5
55_119_20199_4,982,5
55_33_20381_4,983,5
55_93_20063_4,984,5
55_1_20273_4,985,5
55_33_20195_3,986,5
55_17_20107_3,987,5
55_43_20308_1,988,5
55_123_20391_4,989,5
55_73_20452_4,990,5
55_49_20026_1,991,5
55_99_20554_1,992,5
55_105_20006_1,993,5
55_41_29042_1,994,5
55_78_20085_4,995,5
55_81_20437_2,996,5
55_41_20326_2,997,5
55_39_20199_3,998,5
55_111_20067_4,999,5
55_29_20113_3,1000,5
55_91_20231_3,1001,5
55_109_20157_4,1002,5
55_23_20168_3,1003,5
55_101_20285_4,1004,5
55_115_20392_3,1005,5
55_73_20492_3,1006,5
55_15_20019_1,1007,5
55_115_20410_4,1008,5
55_43_20161_4,1009,5
55_27_20323_2,1010,5
55_11_20291_1,1011,5
55_78_20030_3,1012,5
55_65_20292_3,1013,5
55_23_20232_2,1014,5
55_23_20212_3,1015,5
55_11_20168_2,1016,5
55_73_20737_2,1017,5
55_75_20051_2,1018,5
55_93_20260_2,1019,5
55_55_20026_1,1020,5
55_81_20348_2,1021,5
55_115_20442_4,1022,5
55_113_20616_2,1023,5
55_111_20173_1,1024,5
55_49_20279_2,1025,5
55_71_20023_2,1026,5
55_121_20091_1,1027,5
55_11_20022_1,1028,5
55_137_20147_4,1029,5
55_11_20047_1,1030,5
55_43_20460_1,1031,5
55_5_20195_3,1032,5
55_23_20059_3,1033,5
55_103_20254_3,1034,5
55_49_20128_4,1035,5
55_133_20174_4,1036,5
55_23_20053_3,1037,5
55_115_20266_4,1038,5
55_99_20090_4,1039,5
55_87_20006_2,1040,5
55_65_20286_4,1041,5
55_103_20209_1,1042,5
55_93_20123_2,1043,5
55_115_20332_1,1044,5
55_21_20015_4,1045,5
55_81_20096_3,1046,5
55_107_20091_1,1047,5
55_49_20294_1,1048,5
55_57_20216_1,1049,5
55_119_20311_4,1050,5
55_93_20230_3,1051,5
55_5_20416_2,1052,5
55_19_20085_1,1053,5
55_81_20439_2,1054,5
55_111_20401_1,1055,5
55_43_20121_2,1056,5
55_29_20087_2,1057,5
55_49_20147_3,1058,5
55_78_20225_2,1059,5
55_123_20238_3,1060,5
55_57_20152_4,1061,5
55_77_20153_2,1062,5
55_11_20310_1,1063,5
55_119_20313_2,1064,5
55_51_20039_4,1065,5
55_137_20033_2,1066,5
55_67_20283_1,1067,5
