SUBKEY,LUMAPCODE,TIMESTEP
55_53_20516_2,388,5
55_35_20117_3,389,5
55_3_20305_4,390,5
55_95_20097_2,391,5
55_95_20135_1,392,5
55_13_20117_3,393,5
55_83_20440_2,394,5
55_95_20279_1,395,5
55_7_20755_4,396,5
55_107_20459_4,397,5
55_13_20426_3,398,5
55_19_20436_4,399,5
55_75_20363_4,400,5
55_73_20332_4,401,5
55_125_29019_3,402,5
55_19_20121_2,403,5
55_3_20633_2,404,5
55_83_20016_3,405,5
55_75_20731_2,406,5
55_7_20126_4,407,5
55_107_20392_1,408,5
55_5_20195_4,409,5
55_119_20238_4,410,5
55_87_20005_2,411,5
55_17_20308_1,412,5
55_81_20071_1,413,5
55_75_20569_1,414,5
55_57_20245_4,415,5
55_57_20382_4,416,5
55_81_20252_1,417,5
55_83_20110_1,418,5
55_97_20325_4,419,5
55_51_20432_1,420,5
55_95_20497_3,421,5
55_31_20174_1,422,5
55_107_20166_4,423,5
55_25_20106_3,424,5
55_19_20546_1,425,5
55_67_20290_4,426,5
55_51_20123_2,427,5
55_78_20245_4,428,5
55_33_20369_3,429,5
55_119_20092_1,430,5
55_31_20435_4,431,5
55_99_20525_3,432,5
55_129_20041_2,433,5
55_99_29018_4,434,5
55_95_20115_3,435,5
55_33_20231_4,436,5
55_113_20650_1,437,5
55_51_20287_2,438,5
55_125_20390_1,439,5
55_69_20031_2,440,5
55_5_20264_1,441,5
55_41_20288_3,442,5
55_117_20039_3,443,5
55_3_20411_1,444,5
55_107_20370_4,445,5
55_69_20461_1,446,5
55_67_20335_1,447,5
55_103_20006_1,448,5
55_69_20048_2,449,5
55_109_20280_3,450,5
55_113_20597_3,451,5
55_119_20370_3,452,5
55_67_20407_3,453,5
55_67_20111_2,454,5
55_69_20484_4,455,5
55_115_20407_4,456,5
55_23_20081_2,457,5
55_113_20579_1,458,5
55_119_20096_2,459,5
55_133_20214_2,460,5
55_129_20031_3,461,5
55_37_20113_4,462,5
55_33_20143_1,463,5
55_7_20452_3,464,5
55_95_20436_4,465,5
55_7_20094_4,466,5
55_3_20193_3,467,5
55_103_20020_4,468,5
55_67_20141_3,469,5
55_123_20261_1,470,5
55_3_20297_2,471,5
55_69_20356_4,472,5
55_99_20565_3,473,5
55_69_20381_3,474,5
55_31_20001_2,475,5
55_5_20338_1,476,5
55_67_20313_3,477,5
55_107_20001_2,478,5
55_7_20444_4,479,5
55_67_20337_4,480,5
55_103_20152_2,481,5
55_51_20231_3,482,5
55_41_20135_2,483,5
55_23_20229_4,484,5
55_7_20506_3,485,5
55_113_20312_2,486,5
55_3_20268_2,487,5
55_9_20262_2,488,5
55_75_20281_3,489,5
55_7_20715_1,490,5
55_51_20220_1,491,5
55_69_20069_3,492,5
55_83_20117_2,493,5
55_3_20052_2,494,5
55_51_20033_4,495,5
55_123_20137_1,496,5
55_23_20124_3,497,5
55_113_20403_1,498,5
55_107_20362_1,499,5
55_125_20014_4,500,5
55_45_20244_4,501,5
55_67_20416_2,502,5
55_75_20035_1,503,5
55_9_20007_1,504,5
55_17_20298_4,505,5
55_47_20074_3,506,5
55_41_20214_1,507,5
55_113_20227_1,508,5
55_107_20384_2,509,5
55_69_20362_3,510,5
55_57_20383_4,511,5
55_95_20490_2,512,5
55_99_20566_1,513,5
55_78_20071_2,514,5
55_43_20448_3,515,5
55_78_20032_1,516,5
55_7_20703_2,517,5
55_13_20392_2,518,5
55_107_20214_3,519,5
55_41_20238_2,520,5
55_7_20498_2,521,5
55_99_20448_2,522,5
55_69_20368_2,523,5
55_117_20026_3,524,5
55_7_20649_1,525,5
55_113_20014_1,526,5
55_111_20218_4,527,5
55_5_20374_1,528,5
55_7_20572_3,529,5
55_17_20003_1,530,5
55_37_20229_2,531,5
55_17_20445_3,532,5
55_95_20267_2,533,5
55_113_20436_3,534,5
55_95_20337_3,535,5
55_7_20108_2,536,5
55_31_20187_4,537,5
55_13_20445_1,538,5
55_3_20630_4,539,5
55_17_20406_2,540,5
55_7_20403_4,541,5
55_81_20432_1,542,5
55_113_20593_4,543,5
55_97_20018_3,544,5
55_51_20334_1,545,5
55_129_20091_2,546,5
55_7_20554_1,547,5
55_51_20339_1,548,5
55_85_20429_2,549,5
55_85_20624_2,550,5
55_41_29033_2,551,5
55_69_20481_1,552,5
55_33_20041_1,553,5
55_7_20455_4,554,5
55_7_20060_3,555,5
55_73_20508_1,556,5
55_27_20125_3,557,5
55_33_20374_3,558,5
55_49_20321_1,559,5
55_81_20096_4,560,5
55_121_20360_2,561,5
55_43_20434_2,562,5
55_121_20224_3,563,5
55_91_20229_2,564,5
55_135_20099_2,565,5
55_43_20113_3,566,5
55_109_20130_2,567,5
55_43_20328_2,568,5
55_73_20813_1,569,5
55_23_20216_3,570,5
55_63_20004_3,571,5
55_13_20349_2,572,5
55_23_20146_2,573,5
55_121_20140_4,574,5
55_11_20120_4,575,5
55_11_20140_4,576,5
55_21_20060_4,577,5
55_103_20178_1,578,5
55_9_20168_3,579,5
55_11_20160_1,580,5
55_101_20073_4,581,5
55_119_20387_4,582,5
55_19_20567_1,583,5
55_17_20159_2,584,5
55_19_20128_2,585,5
55_103_20222_3,586,5
55_99_20314_2,587,5
55_9_20001_4,588,5
55_67_20408_1,589,5
55_69_20384_3,590,5
55_115_20413_4,591,5
55_41_20053_4,592,5
55_41_20398_1,593,5
55_41_20286_1,594,5
55_67_20443_2,595,5
55_141_20384_4,596,5
55_51_20130_2,597,5
55_99_20495_2,598,5
55_23_20168_2,599,5
55_73_20630_4,600,5
55_119_20393_1,601,5
55_41_20086_4,602,5
55_5_20408_2,603,5
55_135_20174_2,604,5
55_67_20352_2,605,5
55_67_20021_4,606,5
55_119_20070_2,607,5
55_33_20116_4,608,5
55_99_20007_4,609,5
55_51_20320_2,610,5
55_63_20205_3,611,5
55_67_20121_2,612,5
55_93_20229_2,613,5
55_115_20442_3,614,5
55_75_20662_1,615,5
55_29_20453_4,616,5
55_75_20068_1,617,5
55_107_20416_1,618,5
55_33_20281_3,619,5
55_23_20282_1,620,5
55_99_20160_4,621,5
55_129_20144_3,622,5
55_7_20409_1,623,5
55_75_20689_2,624,5
55_123_20277_3,625,5
55_3_20164_1,626,5
55_3_20557_4,627,5
55_135_20077_1,628,5
55_9_20148_2,629,5
55_107_20352_1,630,5
55_117_20334_1,631,5
55_51_20039_3,632,5
55_15_20228_2,633,5
55_115_20303_3,634,5
55_95_20460_1,635,5
55_129_20330_3,636,5
55_75_20275_4,637,5
55_123_20381_2,638,5
55_41_20269_1,639,5
55_3_20608_4,640,5
55_119_20428_1,641,5
55_83_20070_2,642,5
55_103_20128_3,643,5
55_131_20064_1,644,5
55_109_20141_2,645,5
55_7_20207_1,646,5
55_83_20411_2,647,5
55_75_20462_1,648,5
55_115_20445_4,649,5
55_109_20223_2,650,5
55_107_20425_2,651,5
55_31_20673_4,652,5
55_23_20121_2,653,5
55_113_20290_4,654,5
55_95_20185_2,655,5
55_41_20317_4,656,5
55_99_20598_4,657,5
55_75_20725_4,658,5
55_111_20336_4,659,5
55_115_20365_1,660,5
55_119_29011_2,661,5
55_7_20569_2,662,5
55_78_20079_1,663,5
55_29_20451_4,664,5
55_27_10469_1,665,5
55_71_20369_1,666,5
55_95_20124_4,667,5
55_109_20065_1,668,5
55_71_20378_1,669,5
55_83_20380_2,670,5
55_67_20358_3,671,5
55_75_20454_4,672,5
55_115_20339_1,673,5
55_75_20676_4,674,5
55_67_20465_1,675,5
55_117_20301_4,676,5
55_135_20215_1,677,5
55_7_20472_4,678,5
55_83_20381_3,679,5
55_17_20492_2,680,5
55_75_20291_3,681,5
55_109_20274_1,682,5
55_111_20427_1,683,5
55_103_20262_2,684,5
55_129_20016_1,685,5
55_7_20055_4,686,5
55_135_20025_2,687,5
55_113_20536_4,688,5
55_1_20265_1,689,5
55_129_20264_3,690,5
55_39_20293_1,691,5
55_13_20442_2,692,5
55_13_20034_3,693,5
55_113_20456_1,694,5
55_113_29009_1,695,5
55_95_20450_1,696,5
55_107_20373_4,697,5
55_99_20478_1,698,5
55_29_20459_1,699,5
55_41_20023_1,700,5
55_3_20074_1,701,5
55_107_20275_4,702,5
55_7_20657_4,703,5
55_7_20622_2,704,5
55_49_20295_2,705,5
55_19_20290_2,706,5
55_141_20381_2,707,5
55_17_20523_2,708,5
55_41_20141_3,709,5
55_17_20187_2,710,5
55_17_20165_1,711,5
55_123_20209_1,712,5
55_71_20383_4,713,5
55_113_29006_1,714,5
55_129_20357_3,715,5
55_113_20392_3,716,5
55_129_20268_3,717,5
55_107_20184_2,718,5
55_71_20110_2,719,5
55_129_20373_1,720,5
55_73_20306_3,721,5
55_103_20085_4,722,5
55_3_20544_3,723,5
55_23_20213_4,724,5
55_135_20085_4,725,5
55_115_20176_2,726,5
55_67_20230_2,727,5
55_35_20296_3,728,5
55_43_20350_1,729,5
55_103_20143_4,730,5
55_125_20350_1,731,5
55_109_20157_3,732,5
55_107_20155_1,733,5
55_37_20099_1,734,5
55_23_20269_3,735,5
55_93_20093_1,736,5
55_99_20496_2,737,5
55_107_20293_1,738,5
55_67_20291_4,739,5
55_83_20408_3,740,5
55_107_20164_3,741,5
55_119_20139_3,742,5
55_33_20299_1,743,5
55_31_20171_1,744,5
55_85_20449_3,745,5
55_19_20442_2,746,5
55_49_20279_1,747,5
55_123_20389_1,748,5
55_33_20339_1,749,5
55_5_20116_4,750,5
55_107_20428_2,751,5
55_73_20671_2,752,5
55_37_20144_2,753,5
55_17_20493_1,754,5
55_3_20509_1,755,5
55_115_20034_3,756,5
55_129_20404_1,757,5
55_13_20344_4,758,5
55_13_20039_3,759,5
55_71_20353_1,760,5
55_81_20168_3,761,5
55_7_20275_3,762,5
55_123_20289_2,763,5
55_75_20156_3,764,5
55_75_20070_4,765,5
55_43_20595_1,766,5
55_75_10780_2,767,5
55_85_20331_3,768,5
55_129_20409_2,769,5
55_85_20465_2,770,5
55_85_20268_1,771,5
55_75_20749_3,772,5
55_13_20422_2,773,5
55_75_20572_2,774,5
55_13_20030_2,775,5
55_83_20324_3,776,5
55_113_20282_2,777,5
55_83_20392_2,778,5
55_129_20401_4,779,5
55_125_20387_3,780,5
55_13_20443_2,781,5
55_129_20377_1,782,5
55_85_20552_4,783,5
55_119_20441_1,784,5
55_7_20453_4,785,5
55_111_20307_2,786,5
55_7_20241_1,787,5
55_113_20610_4,788,5
55_129_20116_4,789,5
55_35_20173_1,790,5
55_7_20714_3,791,5
55_85_20427_2,792,5
55_13_20379_1,793,5
55_93_20231_2,794,5
55_95_20416_3,795,5
55_141_20329_2,796,5
55_13_20437_2,797,5
55_75_20308_2,798,5
55_19_20497_2,799,5
55_69_20175_3,800,5
55_7_20583_4,801,5
55_67_20414_2,802,5
55_73_20641_4,803,5
55_113_20521_3,804,5
55_125_20378_4,805,5
55_31_20040_4,806,5
55_41_20372_2,807,5
55_3_20642_2,808,5
55_7_29038_2,809,5
55_107_20091_4,810,5
55_3_20367_3,811,5
55_99_20592_1,812,5
55_31_20518_4,813,5
55_31_20126_4,814,5
55_13_20350_4,815,5
55_85_20373_4,816,5
55_73_20766_1,817,5
55_85_20658_2,818,5
55_85_20274_4,819,5
55_125_20088_2,820,5
55_19_20372_1,821,5
55_115_20450_4,822,5
55_69_20247_1,823,5
55_51_20344_2,824,5
55_19_20007_1,825,5
55_7_20638_4,826,5
55_41_20364_4,827,5
55_51_20355_2,828,5
55_137_20205_3,829,5
55_95_20146_3,830,5
55_69_20067_3,831,5
55_129_20414_1,832,5
55_69_20353_2,833,5
55_129_20058_2,834,5
55_7_20683_2,835,5
55_67_20446_3,836,5
55_85_20353_2,837,5
55_107_20367_1,838,5
55_73_20684_3,839,5
55_125_20358_2,840,5
55_119_20255_3,841,5
55_85_20577_1,842,5
55_113_20574_4,843,5
55_5_20409_3,844,5
55_113_20145_3,845,5
55_129_20411_3,846,5
55_69_20417_2,847,5
55_73_20175_4,848,5
55_11_20078_1,849,5
55_17_20106_2,850,5
55_69_20028_4,851,5
55_37_20019_1,852,5
55_67_20440_1,853,5
55_113_20123_1,854,5
55_113_20241_4,855,5
55_99_20585_1,856,5
55_123_20100_1,857,5
55_37_20167_2,858,5
55_37_20230_4,859,5
55_125_29005_1,860,5
55_69_20325_3,861,5
55_69_20010_3,862,5
55_3_20585_3,863,5
55_11_20337_2,864,5
55_29_20176_1,865,5
55_75_20336_2,866,5
55_99_20187_3,867,5
55_31_20662_3,868,5
55_119_20311_3,869,5
55_73_20620_3,870,5
55_141_20263_2,871,5
55_31_20701_3,872,5
55_107_20217_4,873,5
55_75_20074_1,874,5
55_73_20646_3,875,5
55_35_20289_3,876,5
55_117_20330_2,877,5
55_85_20578_3,878,5
55_69_20135_4,879,5
55_85_20582_3,880,5
55_115_20351_4,881,5
55_85_20352_1,882,5
55_125_20273_1,883,5
55_99_20548_4,884,5
55_115_20089_4,885,5
55_107_20098_4,886,5
55_99_29035_2,887,5
55_9_20020_3,888,5
55_7_20753_1,889,5
55_99_20415_4,890,5
55_7_20640_3,891,5
55_99_20534_4,892,5
55_57_20320_3,893,5
55_99_20599_2,894,5
55_85_20153_4,895,5
55_7_20392_2,896,5
55_107_20439_4,897,5
55_7_20621_1,898,5
55_37_20210_1,899,5
55_31_20581_3,900,5
55_85_20314_3,901,5
55_99_20444_4,902,5
55_125_20501_2,903,5
55_75_20188_4,904,5
55_7_20278_4,905,5
55_85_20418_3,906,5
55_29_20511_1,907,5
55_51_20093_4,908,5
55_99_20532_2,909,5
55_73_20723_2,910,5
55_13_20444_4,911,5
55_78_20055_1,912,5
55_129_20465_3,913,5
55_97_20020_3,914,5
55_125_20466_2,915,5
55_119_20207_2,916,5
55_53_20283_1,917,5
55_85_20587_1,918,5
55_7_20758_4,919,5
55_73_20203_4,920,5
55_11_20155_3,921,5
55_3_20601_2,922,5
55_99_20433_4,923,5
55_31_20603_3,924,5
55_5_20115_1,925,5
55_67_20369_2,926,5
55_31_20481_4,927,5
55_41_20352_2,928,5
55_7_20685_2,929,5
55_95_20072_2,930,5
55_75_20394_4,931,5
55_141_20179_3,932,5
55_69_20385_4,933,5
55_125_20491_4,934,5
55_31_20704_1,935,5
55_41_20126_4,936,5
55_13_20427_1,937,5
55_7_20693_4,938,5
55_69_20305_4,939,5
55_85_20614_3,940,5
55_67_20201_3,941,5
55_41_20356_2,942,5
55_129_20365_3,943,5
55_73_20135_3,944,5
55_51_20401_1,945,5
55_85_20586_4,946,5
55_31_20550_3,947,5
55_67_20273_4,948,5
55_119_20286_2,949,5
55_99_20544_4,950,5
55_129_20341_4,951,5
55_67_20372_3,952,5
55_3_20610_1,953,5
55_99_20370_3,954,5
55_135_20311_1,955,5
55_95_20122_3,956,5
55_7_20650_3,957,5
55_99_20251_1,958,5
55_75_20724_2,959,5
55_99_20327_1,960,5
55_85_20092_4,961,5
55_83_20155_2,962,5
55_75_20615_3,963,5
55_57_20356_2,964,5
55_99_20536_1,965,5
55_7_20573_1,966,5
55_67_20196_3,967,5
55_115_20145_1,968,5
55_21_20343_4,969,5
55_113_20605_4,970,5
55_3_20001_4,971,5
55_91_20004_3,972,5
55_1_20336_2,973,5
55_75_20399_1,974,5
55_61_20100_4,975,5
55_37_20234_1,976,5
55_27_20081_3,977,5
55_21_20301_4,978,5
55_81_20423_3,979,5
55_67_20066_4,980,5
55_78_20214_3,981,5
55_75_20560_3,982,5
55_63_20016_4,983,5
55_1_20268_3,984,5
55_65_20079_2,985,5
55_7_20438_4,986,5
55_113_20612_4,987,5
55_29_20170_3,988,5
55_91_20083_2,989,5
55_3_20604_2,990,5
55_99_20151_2,991,5
55_125_20283_3,992,5
55_53_20003_2,993,5
55_115_20314_4,994,5
55_93_20233_2,995,5
55_35_20305_1,996,5
55_137_20131_1,997,5
55_99_20293_2,998,5
55_125_20331_2,999,5
55_53_20331_4,1000,5
55_37_20122_2,1001,5
55_49_20213_1,1002,5
55_37_20128_1,1003,5
55_125_20383_1,1004,5
55_5_20073_3,1005,5
55_51_20425_2,1006,5
55_137_20222_1,1007,5
55_53_20155_3,1008,5
55_121_20014_1,1009,5
55_95_20002_3,1010,5
55_57_20212_1,1011,5
55_5_20342_4,1012,5
55_31_20708_2,1013,5
55_75_20687_3,1014,5
55_129_20450_1,1015,5
55_7_20205_1,1016,5
55_75_20678_2,1017,5
55_63_20208_2,1018,5
55_95_20291_3,1019,5
55_31_20707_4,1020,5
55_63_20229_2,1021,5
55_121_20245_1,1022,5
55_31_20240_4,1023,5
55_13_20075_2,1024,5
55_57_20413_3,1025,5
55_85_20423_3,1026,5
55_13_20299_1,1027,5
55_75_20674_1,1028,5
55_31_20531_4,1029,5
55_125_20464_2,1030,5
55_73_20162_3,1031,5
55_7_20644_2,1032,5
55_13_20236_3,1033,5
55_75_20437_3,1034,5
55_31_20674_4,1035,5
55_81_20037_4,1036,5
55_77_20184_3,1037,5
55_1_20184_2,1038,5
55_13_20045_1,1039,5
55_7_20091_1,1040,5
55_31_20526_1,1041,5
55_17_20107_2,1042,5
55_13_20124_3,1043,5
55_13_20090_1,1044,5
55_31_20226_2,1045,5
55_137_20265_3,1046,5
55_123_20358_4,1047,5
55_13_20271_1,1048,5
55_63_20233_2,1049,5
55_1_20077_2,1050,5
55_111_20133_1,1051,5
55_69_20456_2,1052,5
55_85_20027_3,1053,5
55_73_20102_4,1054,5
55_73_20356_2,1055,5
55_19_20176_4,1056,5
55_135_20318_3,1057,5
55_113_20643_1,1058,5
55_129_20049_1,1059,5
55_83_20363_4,1060,5
55_77_20234_1,1061,5
55_83_20036_1,1062,5
55_83_20511_1,1063,5
55_43_20189_4,1064,5
55_83_20485_4,1065,5
55_81_20464_2,1066,5
55_137_20183_4,1067,5
