SUBKEY,LUMAPCODE,TIMESTEP
55_113_20315_4,1068,5
55_123_20343_2,1069,5
55_119_20379_3,1070,5
55_33_20116_1,1071,5
55_69_20305_1,1072,5
55_41_20291_4,1073,5
55_51_20102_4,1074,5
55_99_20288_1,1075,5
55_5_20385_3,1076,5
55_107_20343_1,1077,5
55_31_20563_2,1078,5
55_99_20495_3,1079,5
55_49_20168_3,1080,5
55_141_20099_1,1081,5
55_15_20019_3,1082,5
55_83_20411_3,1083,5
55_113_20586_2,1084,5
55_75_20564_2,1085,5
55_41_20083_4,1086,5
55_31_20497_4,1087,5
55_3_20384_3,1088,5
55_73_20677_1,1089,5
55_19_20485_4,1090,5
55_5_20386_1,1091,5
55_13_20395_2,1092,5
55_95_20124_3,1093,5
55_5_20451_4,1094,5
55_75_20578_3,1095,5
55_75_20572_4,1096,5
55_71_20063_2,1097,5
55_129_20330_1,1098,5
55_129_20330_2,1099,5
55_51_20402_1,1100,5
55_13_20349_1,1101,5
55_109_20141_4,1102,5
55_83_20376_3,1103,5
55_73_20674_3,1104,5
55_75_20677_4,1105,5
55_119_20326_2,1106,5
55_83_20303_1,1107,5
55_113_20112_2,1108,5
55_83_29004_2,1109,5
55_131_20064_3,1110,5
55_75_20378_3,1111,5
55_31_20484_4,1112,5
55_99_20260_4,1113,5
55_135_20293_4,1114,5
55_7_20073_2,1115,5
55_75_20662_3,1116,5
55_107_20268_3,1117,5
55_33_20337_4,1118,5
55_3_20193_1,1119,5
55_7_20596_2,1120,5
55_15_20228_4,1121,5
55_119_20249_3,1122,5
55_73_20671_1,1123,5
55_99_20117_2,1124,5
55_41_20141_4,1125,5
55_115_20445_3,1126,5
55_107_20098_2,1127,5
55_107_20268_4,1128,5
55_107_20357_4,1129,5
55_119_20007_1,1130,5
55_51_20335_2,1131,5
55_33_20041_2,1132,5
55_119_20159_3,1133,5
55_7_20706_1,1134,5
55_133_20176_3,1135,5
55_113_20027_1,1136,5
55_107_20168_4,1137,5
55_107_20135_2,1138,5
55_113_20200_3,1139,5
55_31_20676_1,1140,5
55_73_20356_1,1141,5
55_99_20444_2,1142,5
55_95_20336_3,1143,5
55_129_20133_2,1144,5
55_69_20028_2,1145,5
55_75_20128_4,1146,5
55_5_20342_3,1147,5
55_95_20460_2,1148,5
55_71_20340_2,1149,5
55_75_20115_4,1150,5
55_99_20061_1,1151,5
55_51_20408_2,1152,5
55_75_20630_2,1153,5
55_73_20543_3,1154,5
55_39_20366_4,1155,5
55_49_20237_2,1156,5
55_9_20056_1,1157,5
55_133_20245_2,1158,5
55_117_20301_1,1159,5
55_133_20022_4,1160,5
55_61_20100_3,1161,5
55_75_20454_3,1162,5
55_133_20022_3,1163,5
55_27_10469_2,1164,5
55_111_20098_4,1165,5
55_83_20017_4,1166,5
55_141_20321_4,1167,5
55_99_20023_4,1168,5
55_83_20016_1,1169,5
55_29_20113_4,1170,5
55_115_20339_2,1171,5
55_83_20348_4,1172,5
55_75_20677_1,1173,5
55_139_20220_1,1174,5
55_95_20389_3,1175,5
55_95_20163_2,1176,5
55_71_20160_2,1177,5
55_69_20347_4,1178,5
55_119_20075_3,1179,5
55_113_20649_2,1180,5
55_71_20124_1,1181,5
55_75_20751_4,1182,5
55_83_20380_4,1183,5
55_9_20001_2,1184,5
55_17_20019_1,1185,5
55_141_20252_2,1186,5
55_83_20343_1,1187,5
55_69_20333_1,1188,5
55_33_20381_3,1189,5
55_31_20027_1,1190,5
55_29_20029_4,1191,5
55_131_20201_4,1192,5
55_75_20454_1,1193,5
55_99_20457_2,1194,5
55_13_20273_3,1195,5
55_99_20556_1,1196,5
55_75_20441_4,1197,5
55_71_20110_3,1198,5
55_79_20022_3,1199,5
55_7_20287_4,1200,5
55_107_20375_3,1201,5
55_113_20546_2,1202,5
55_31_20650_2,1203,5
55_7_20620_1,1204,5
55_69_20362_1,1205,5
55_99_29011_3,1206,5
55_99_20199_3,1207,5
55_3_20338_2,1208,5
55_107_20284_3,1209,5
55_7_20468_1,1210,5
55_7_20468_4,1211,5
55_19_20485_1,1212,5
55_7_20480_4,1213,5
55_3_20213_1,1214,5
55_51_20321_3,1215,5
55_113_20315_2,1216,5
55_129_20401_1,1217,5
55_135_20318_2,1218,5
55_95_20421_1,1219,5
55_113_20466_3,1220,5
55_69_20437_1,1221,5
55_29_20459_2,1222,5
55_23_20098_3,1223,5
55_99_20538_2,1224,5
55_13_20168_4,1225,5
55_3_20315_2,1226,5
55_135_20354_1,1227,5
55_5_20342_2,1228,5
55_99_29018_3,1229,5
55_103_20035_1,1230,5
55_129_20403_2,1231,5
55_17_20474_4,1232,5
55_113_20014_2,1233,5
55_113_20606_4,1234,5
55_107_20416_4,1235,5
55_51_20032_4,1236,5
55_85_20121_3,1237,5
55_33_20116_2,1238,5
55_99_20090_1,1239,5
55_129_20360_2,1240,5
55_13_20466_3,1241,5
55_113_20190_4,1242,5
55_13_20442_3,1243,5
55_95_20146_2,1244,5
55_113_20512_2,1245,5
55_95_20111_1,1246,5
55_35_20305_3,1247,5
55_107_20188_2,1248,5
55_3_20017_1,1249,5
55_113_20218_2,1250,5
55_129_20268_1,1251,5
55_51_20337_2,1252,5
55_107_20388_4,1253,5
55_119_20039_4,1254,5
55_95_20496_4,1255,5
55_39_20177_1,1256,5
55_67_20398_1,1257,5
55_67_20407_4,1258,5
55_7_20333_1,1259,5
55_19_20567_3,1260,5
55_55_20052_1,1261,5
55_41_20262_3,1262,5
55_5_20372_1,1263,5
55_7_20765_1,1264,5
55_119_20139_4,1265,5
55_129_20045_2,1266,5
55_57_20383_1,1267,5
55_7_20755_2,1268,5
55_107_20293_2,1269,5
55_69_20193_4,1270,5
55_17_20161_2,1271,5
55_113_20469_2,1272,5
55_141_20081_4,1273,5
55_63_20233_4,1274,5
55_35_20296_1,1275,5
55_85_20618_1,1276,5
55_135_20311_3,1277,5
55_119_20374_3,1278,5
55_51_20266_4,1279,5
55_3_20126_3,1280,5
55_41_20293_2,1281,5
55_49_20325_4,1282,5
55_41_20056_4,1283,5
55_3_20610_4,1284,5
55_73_20648_2,1285,5
55_41_20231_4,1286,5
55_113_20215_2,1287,5
55_123_20204_2,1288,5
55_31_20295_4,1289,5
55_129_20377_2,1290,5
55_73_20203_2,1291,5
55_99_20104_2,1292,5
55_41_20347_4,1293,5
55_67_20371_1,1294,5
55_119_20096_4,1295,5
55_113_20649_1,1296,5
55_69_20227_3,1297,5
55_119_20177_4,1298,5
55_17_20496_4,1299,5
55_67_20367_4,1300,5
55_129_20404_2,1301,5
55_67_20353_4,1302,5
55_7_20650_2,1303,5
55_123_20350_2,1304,5
55_23_20216_4,1305,5
55_69_20429_1,1306,5
55_17_20165_3,1307,5
55_83_20439_3,1308,5
55_123_20149_2,1309,5
55_93_20221_1,1310,5
55_73_20125_1,1311,5
55_115_20156_2,1312,5
55_129_20420_1,1313,5
55_67_20440_4,1314,5
55_125_20452_2,1315,5
55_129_20287_3,1316,5
55_107_20231_2,1317,5
55_31_20171_2,1318,5
55_3_20584_1,1319,5
55_109_20223_3,1320,5
55_129_20297_2,1321,5
55_41_20293_1,1322,5
55_43_20081_3,1323,5
55_103_20090_1,1324,5
55_3_20213_3,1325,5
55_95_20391_1,1326,5
55_107_20352_4,1327,5
55_73_20072_1,1328,5
55_17_20471_3,1329,5
55_95_20130_2,1330,5
55_73_20129_4,1331,5
55_113_20316_1,1332,5
55_7_20619_2,1333,5
55_37_29027_1,1334,5
55_129_20379_1,1335,5
55_19_20411_1,1336,5
55_85_20027_2,1337,5
55_7_20241_3,1338,5
55_7_20452_1,1339,5
55_13_20379_4,1340,5
55_78_20125_3,1341,5
55_7_20006_2,1342,5
55_75_20749_4,1343,5
55_51_20007_3,1344,5
55_17_20298_2,1345,5
55_75_20156_1,1346,5
55_7_20278_1,1347,5
55_53_20405_4,1348,5
55_13_20379_2,1349,5
55_35_20173_3,1350,5
55_73_20805_1,1351,5
55_53_20212_1,1352,5
55_53_20212_3,1353,5
55_107_20203_2,1354,5
55_95_20416_1,1355,5
55_129_20379_4,1356,5
55_73_20306_4,1357,5
55_53_20404_2,1358,5
55_37_20229_1,1359,5
55_129_20128_3,1360,5
55_141_20240_4,1361,5
55_7_20684_3,1362,5
55_129_20363_3,1363,5
55_31_20581_4,1364,5
55_85_20103_3,1365,5
55_51_20299_2,1366,5
55_53_20331_1,1367,5
55_113_20533_3,1368,5
55_83_20155_4,1369,5
55_125_20399_2,1370,5
55_75_20358_4,1371,5
55_75_20260_1,1372,5
55_129_20409_3,1373,5
55_83_20388_1,1374,5
55_125_20387_1,1375,5
55_95_20279_3,1376,5
55_53_20461_1,1377,5
55_51_20353_2,1378,5
55_7_20424_2,1379,5
55_121_20286_1,1380,5
55_19_20436_3,1381,5
55_53_20100_1,1382,5
55_85_20331_4,1383,5
55_19_20420_2,1384,5
55_129_20049_4,1385,5
55_129_20444_2,1386,5
55_63_20075_2,1387,5
55_121_20224_2,1388,5
55_51_20355_1,1389,5
55_67_20414_1,1390,5
55_99_20533_3,1391,5
55_107_20439_3,1392,5
55_41_20189_3,1393,5
55_73_20641_2,1394,5
55_125_29019_1,1395,5
55_5_20264_3,1396,5
55_19_20044_1,1397,5
55_119_29016_1,1398,5
55_113_20521_1,1399,5
55_7_20715_2,1400,5
55_85_20564_3,1401,5
55_107_20291_1,1402,5
55_69_20070_2,1403,5
55_113_20521_4,1404,5
55_69_20247_4,1405,5
55_31_20103_4,1406,5
55_113_20323_2,1407,5
55_85_20352_2,1408,5
55_3_20587_3,1409,5
55_7_20158_2,1410,5
55_31_20581_2,1411,5
55_85_20343_3,1412,5
55_119_20087_1,1413,5
55_125_20497_4,1414,5
55_119_20270_4,1415,5
55_99_20338_2,1416,5
55_121_20327_4,1417,5
55_125_20175_1,1418,5
55_83_29018_2,1419,5
55_31_20550_1,1420,5
55_73_20766_4,1421,5
55_7_20059_4,1422,5
55_109_20355_4,1423,5
55_69_20110_3,1424,5
55_107_20439_2,1425,5
55_37_20237_4,1426,5
55_19_20007_3,1427,5
55_37_20132_3,1428,5
55_129_20205_1,1429,5
55_129_20362_2,1430,5
55_37_20029_1,1431,5
55_21_20342_2,1432,5
55_3_20156_4,1433,5
55_17_20445_1,1434,5
55_31_20040_2,1435,5
55_31_20408_1,1436,5
55_69_20247_3,1437,5
55_7_20621_2,1438,5
55_7_20314_2,1439,5
55_7_20005_3,1440,5
55_121_20269_1,1441,5
55_69_20215_2,1442,5
55_3_20588_1,1443,5
55_69_20424_1,1444,5
55_35_20111_3,1445,5
55_3_20633_4,1446,5
55_99_20567_1,1447,5
55_113_20652_1,1448,5
55_7_20656_1,1449,5
55_41_20214_4,1450,5
55_13_20261_3,1451,5
55_119_20351_1,1452,5
55_69_20129_2,1453,5
55_99_20477_2,1454,5
55_137_20183_2,1455,5
55_109_20355_3,1456,5
55_129_20381_4,1457,5
55_99_20293_1,1458,5
55_31_20518_3,1459,5
55_37_20167_1,1460,5
55_99_20172_4,1461,5
55_85_20573_1,1462,5
55_31_20408_2,1463,5
55_3_20224_3,1464,5
55_83_29002_2,1465,5
55_85_20505_4,1466,5
55_99_20218_2,1467,5
55_119_20207_3,1468,5
55_51_20357_3,1469,5
55_95_20391_4,1470,5
55_85_20378_1,1471,5
55_19_20505_1,1472,5
55_85_20610_2,1473,5
55_113_20466_1,1474,5
55_113_20499_3,1475,5
55_73_20737_4,1476,5
55_31_20699_4,1477,5
55_37_29010_2,1478,5
55_99_20417_2,1479,5
55_31_20155_4,1480,5
55_57_20071_2,1481,5
55_113_20536_1,1482,5
55_5_20344_2,1483,5
55_75_20185_3,1484,5
55_3_20609_4,1485,5
55_125_20489_2,1486,5
55_125_29019_2,1487,5
55_83_20053_2,1488,5
55_31_20590_3,1489,5
55_85_20578_1,1490,5
55_119_29013_1,1491,5
55_7_20099_4,1492,5
55_125_20443_3,1493,5
55_99_20287_3,1494,5
55_23_20219_2,1495,5
55_19_20410_3,1496,5
55_85_20339_4,1497,5
55_99_20592_2,1498,5
55_85_20427_3,1499,5
55_99_20446_2,1500,5
55_41_20053_2,1501,5
55_3_20235_2,1502,5
55_97_20020_2,1503,5
55_51_20028_3,1504,5
55_85_20660_1,1505,5
55_37_20210_4,1506,5
55_41_20372_3,1507,5
55_7_20683_4,1508,5
55_67_20003_3,1509,5
55_93_20219_1,1510,5
55_7_20278_2,1511,5
55_113_20504_4,1512,5
55_69_20216_3,1513,5
55_37_20234_2,1514,5
55_85_20353_3,1515,5
55_141_20193_3,1516,5
55_119_20255_4,1517,5
55_75_20074_3,1518,5
55_7_20654_3,1519,5
55_75_20102_2,1520,5
55_67_20281_2,1521,5
55_3_20268_3,1522,5
55_73_20723_3,1523,5
55_69_20385_3,1524,5
55_7_20715_4,1525,5
55_19_20007_4,1526,5
55_125_20504_3,1527,5
55_51_20344_4,1528,5
55_37_29010_1,1529,5
55_85_20500_2,1530,5
55_125_20443_2,1531,5
55_17_20244_4,1532,5
55_125_20444_4,1533,5
55_69_20067_4,1534,5
55_85_20111_3,1535,5
55_69_20325_1,1536,5
55_125_29005_4,1537,5
55_73_20175_1,1538,5
55_41_20252_3,1539,5
55_83_20443_4,1540,5
55_51_20397_4,1541,5
55_125_20497_1,1542,5
55_35_20295_1,1543,5
55_85_20450_1,1544,5
55_7_20441_1,1545,5
55_109_20071_2,1546,5
55_85_20274_1,1547,5
55_41_29015_2,1548,5
55_57_20007_3,1549,5
55_41_29030_3,1550,5
55_29_20141_2,1551,5
55_37_20247_3,1552,5
55_31_20007_3,1553,5
55_29_20361_2,1554,5
55_69_20067_1,1555,5
55_119_20286_1,1556,5
55_7_20391_1,1557,5
55_141_20319_1,1558,5
55_129_20410_4,1559,5
55_75_20542_4,1560,5
55_119_20054_2,1561,5
55_75_20560_1,1562,5
55_99_29035_3,1563,5
55_83_20319_3,1564,5
55_7_20685_1,1565,5
55_85_20466_2,1566,5
55_7_20686_3,1567,5
55_41_20397_4,1568,5
55_78_20123_1,1569,5
55_31_20704_3,1570,5
55_83_20380_1,1571,5
55_7_20333_4,1572,5
55_99_20484_1,1573,5
55_85_20162_4,1574,5
55_41_20325_4,1575,5
55_7_20393_3,1576,5
55_31_20335_1,1577,5
55_99_20528_2,1578,5
55_115_20358_4,1579,5
55_31_20387_1,1580,5
55_7_20451_1,1581,5
55_7_20455_2,1582,5
55_99_20544_1,1583,5
55_85_20078_3,1584,5
55_7_20320_2,1585,5
55_99_20204_2,1586,5
55_85_20587_2,1587,5
55_85_20587_4,1588,5
55_99_20272_4,1589,5
55_99_20585_4,1590,5
55_99_20591_1,1591,5
55_85_20624_1,1592,5
55_51_20274_1,1593,5
55_25_20026_2,1594,5
55_113_20363_1,1595,5
55_51_20401_3,1596,5
55_95_20001_4,1597,5
55_85_20427_1,1598,5
55_119_20238_3,1599,5
55_51_20361_2,1600,5
55_31_20214_4,1601,5
55_113_20612_1,1602,5
55_75_20308_3,1603,5
55_7_29036_4,1604,5
55_53_20287_3,1605,5
55_3_20601_1,1606,5
55_5_20344_3,1607,5
55_19_20140_3,1608,5
55_7_20693_1,1609,5
55_67_20021_3,1610,5
55_3_20086_4,1611,5
55_69_20363_3,1612,5
55_119_20180_2,1613,5
55_73_20620_1,1614,5
55_99_20128_4,1615,5
55_17_20187_3,1616,5
55_113_20584_2,1617,5
55_113_20541_1,1618,5
55_75_20068_3,1619,5
55_129_20414_2,1620,5
55_69_20028_3,1621,5
55_51_20321_2,1622,5
55_95_20131_3,1623,5
55_99_20287_1,1624,5
55_3_20169_1,1625,5
55_99_20588_4,1626,5
55_31_20518_1,1627,5
55_85_20622_3,1628,5
55_73_20759_4,1629,5
55_99_29004_3,1630,5
55_113_20231_2,1631,5
55_31_20704_4,1632,5
55_69_20095_4,1633,5
55_85_20194_1,1634,5
55_113_20211_3,1635,5
55_99_20227_2,1636,5
55_83_20234_4,1637,5
55_41_20204_4,1638,5
55_7_20418_2,1639,5
55_99_29033_2,1640,5
55_141_20179_4,1641,5
55_95_20267_3,1642,5
55_99_29035_1,1643,5
55_51_20246_4,1644,5
55_67_20409_2,1645,5
55_41_20204_2,1646,5
55_85_20632_1,1647,5
55_99_20478_3,1648,5
55_67_20409_4,1649,5
55_67_20204_4,1650,5
55_121_20079_4,1651,5
55_99_20415_1,1652,5
55_125_20317_3,1653,5
55_59_20273_1,1654,5
55_95_20409_3,1655,5
55_75_20193_2,1656,5
55_11_20011_1,1657,5
55_103_20035_4,1658,5
55_99_20208_1,1659,5
55_85_20003_2,1660,5
55_7_20036_4,1661,5
55_17_20025_1,1662,5
55_69_20010_1,1663,5
55_11_20193_2,1664,5
55_43_20455_4,1665,5
55_51_20278_1,1666,5
55_57_20342_4,1667,5
55_75_20595_4,1668,5
55_3_20606_2,1669,5
55_137_20298_1,1670,5
55_97_20414_4,1671,5
55_49_20213_2,1672,5
55_137_20045_4,1673,5
55_115_20235_1,1674,5
55_113_20261_1,1675,5
55_81_20424_2,1676,5
55_77_20131_1,1677,5
55_11_20250_4,1678,5
55_119_20270_3,1679,5
55_75_20072_3,1680,5
55_83_20392_1,1681,5
55_137_20305_1,1682,5
55_75_20485_3,1683,5
55_21_20382_3,1684,5
55_21_20163_2,1685,5
55_129_20446_3,1686,5
55_85_20082_2,1687,5
55_81_20168_1,1688,5
55_3_20189_2,1689,5
55_1_20271_3,1690,5
55_125_20499_4,1691,5
55_77_20097_2,1692,5
55_141_20369_2,1693,5
55_3_20640_1,1694,5
55_99_20466_1,1695,5
55_115_20358_3,1696,5
55_109_20353_4,1697,5
55_13_20427_4,1698,5
55_137_20305_2,1699,5
55_17_20129_2,1700,5
55_77_20149_1,1701,5
55_53_20386_3,1702,5
55_1_20271_1,1703,5
55_49_20213_3,1704,5
55_77_20149_4,1705,5
55_55_20047_1,1706,5
55_11_20131_4,1707,5
55_105_20221_4,1708,5
55_43_20135_1,1709,5
55_81_20469_3,1710,5
55_43_20219_1,1711,5
55_69_20374_1,1712,5
55_78_20106_1,1713,5
55_119_20260_1,1714,5
55_97_20283_4,1715,5
55_77_20234_2,1716,5
55_81_20032_1,1717,5
55_137_20244_1,1718,5
55_41_20354_4,1719,5
55_81_20306_2,1720,5
55_11_20257_1,1721,5
55_103_20128_2,1722,5
55_69_20329_2,1723,5
55_97_20283_1,1724,5
55_3_20560_2,1725,5
55_51_20361_3,1726,5
55_111_20091_4,1727,5
55_69_20341_3,1728,5
55_1_20336_4,1729,5
55_31_20400_3,1730,5
55_69_20187_3,1731,5
55_53_20197_3,1732,5
55_117_20301_3,1733,5
55_19_20060_2,1734,5
55_127_20216_2,1735,5
55_135_20302_4,1736,5
55_53_20036_2,1737,5
55_105_20106_4,1738,5
55_53_20080_1,1739,5
55_129_20442_2,1740,5
55_35_20021_1,1741,5
55_35_20296_2,1742,5
55_81_20123_2,1743,5
55_13_20030_1,1744,5
55_13_20045_3,1745,5
55_115_20018_4,1746,5
55_7_20619_1,1747,5
55_75_20668_3,1748,5
55_13_20090_4,1749,5
55_53_20038_2,1750,5
55_75_20674_4,1751,5
55_75_20586_4,1752,5
55_97_20332_1,1753,5
55_13_20422_3,1754,5
55_31_20703_4,1755,5
55_75_20667_1,1756,5
55_75_20668_2,1757,5
55_57_20170_3,1758,5
55_7_20359_3,1759,5
55_129_20226_1,1760,5
55_125_20464_4,1761,5
55_35_20273_4,1762,5
55_7_20205_2,1763,5
55_1_20253_4,1764,5
55_77_20201_1,1765,5
55_13_20468_4,1766,5
55_53_20218_4,1767,5
55_13_20030_3,1768,5
55_83_20110_3,1769,5
55_141_20086_3,1770,5
55_75_20555_2,1771,5
55_31_20060_3,1772,5
55_83_20432_4,1773,5
55_57_20389_1,1774,5
55_13_20372_3,1775,5
55_53_20376_3,1776,5
55_13_20424_2,1777,5
55_85_20658_1,1778,5
55_73_20805_4,1779,5
55_33_20087_2,1780,5
55_129_20049_3,1781,5
55_37_20248_1,1782,5
55_37_20248_4,1783,5
55_7_20108_4,1784,5
55_141_20323_1,1785,5
55_13_20422_1,1786,5
55_85_20400_1,1787,5
55_129_20153_2,1788,5
55_97_20111_2,1789,5
55_31_20531_1,1790,5
55_17_20244_2,1791,5
55_129_20226_3,1792,5
55_31_20209_3,1793,5
55_57_20324_2,1794,5
55_75_20005_3,1795,5
55_31_20445_1,1796,5
55_109_20284_2,1797,5
55_113_20331_1,1798,5
55_49_20371_1,1799,5
55_13_20272_4,1800,5
55_53_20380_4,1801,5
55_7_20632_3,1802,5
55_31_20217_1,1803,5
55_43_20292_4,1804,5
55_13_20131_4,1805,5
55_77_20143_4,1806,5
55_19_20176_2,1807,5
55_41_20357_3,1808,5
55_13_20337_1,1809,5
55_7_20606_2,1810,5
55_107_20055_4,1811,5
55_43_20113_4,1812,5
55_119_20176_4,1813,5
55_23_20181_2,1814,5
55_19_20489_2,1815,5
55_7_20431_1,1816,5
55_141_20403_3,1817,5
55_113_20139_1,1818,5
55_113_20506_1,1819,5
55_31_20564_4,1820,5
55_51_20408_1,1821,5
55_75_20153_1,1822,5
55_75_20613_3,1823,5
55_7_20496_4,1824,5
55_15_20243_3,1825,5
55_99_20086_4,1826,5
55_125_20169_3,1827,5
55_141_20084_1,1828,5
55_115_20365_4,1829,5
55_107_20126_4,1830,5
55_75_20399_3,1831,5
55_53_20381_1,1832,5
55_133_20243_4,1833,5
55_78_20071_4,1834,5
55_7_20352_3,1835,5
55_7_29053_4,1836,5
55_7_20361_2,1837,5
55_57_20290_2,1838,5
55_91_20054_1,1839,5
55_81_20438_4,1840,5
55_75_20373_2,1841,5
55_7_20637_3,1842,5
55_83_20124_2,1843,5
55_75_20165_1,1844,5
55_11_20320_2,1845,5
55_1_20077_1,1846,5
55_77_20088_2,1847,5
55_7_20060_1,1848,5
55_83_20124_1,1849,5
55_125_20466_1,1850,5
55_7_20156_4,1851,5
55_1_20291_3,1852,5
55_49_20372_3,1853,5
55_1_20069_4,1854,5
55_1_20092_4,1855,5
55_137_20053_2,1856,5
55_81_20306_3,1857,5
55_141_20263_3,1858,5
55_1_20040_1,1859,5
55_137_20053_1,1860,5
55_137_20290_1,1861,5
55_1_20166_2,1862,5
55_97_20345_3,1863,5
55_57_20416_3,1864,5
55_141_20143_3,1865,5
55_57_20121_3,1866,5
55_97_20393_3,1867,5
55_21_20346_4,1868,5
55_81_20123_4,1869,5
55_49_20294_2,1870,5
55_49_20007_2,1871,5
55_81_20062_4,1872,5
55_57_20389_4,1873,5
55_1_20248_2,1874,5
55_137_20208_4,1875,5
55_141_20143_1,1876,5
55_57_20303_3,1877,5
55_81_20386_4,1878,5
55_53_20479_1,1879,5
55_137_20292_3,1880,5
55_81_20462_4,1881,5
55_121_20347_2,1882,5
55_57_20221_1,1883,5
55_111_20067_3,1884,5
55_25_20461_3,1885,5
55_137_20131_4,1886,5
55_137_20292_1,1887,5
55_97_20328_1,1888,5
55_81_20298_4,1889,5
55_53_20466_3,1890,5
55_57_20221_2,1891,5
55_123_20110_1,1892,5
55_1_20249_1,1893,5
55_49_20324_4,1894,5
55_23_20216_2,1895,5
55_121_20360_3,1896,5
55_121_20079_3,1897,5
55_123_20388_4,1898,5
55_113_20327_3,1899,5
55_103_20213_2,1900,5
55_123_20316_4,1901,5
55_11_20039_2,1902,5
55_78_20215_4,1903,5
55_11_20283_2,1904,5
55_78_20221_1,1905,5
55_63_20031_3,1906,5
55_107_20155_3,1907,5
55_113_20112_1,1908,5
55_95_20413_1,1909,5
55_119_20468_4,1910,5
55_87_20198_4,1911,5
55_73_20191_4,1912,5
55_7_20539_2,1913,5
55_43_20450_1,1914,5
55_111_20222_3,1915,5
55_113_20060_1,1916,5
55_129_20294_3,1917,5
55_3_20035_4,1918,5
55_95_20194_1,1919,5
55_109_20157_2,1920,5
55_103_20013_3,1921,5
55_111_20247_4,1922,5
55_11_20050_4,1923,5
55_115_20410_3,1924,5
55_123_20194_3,1925,5
55_11_20165_4,1926,5
55_45_20015_3,1927,5
55_83_20017_1,1928,5
55_87_20276_3,1929,5
55_103_20192_3,1930,5
55_78_20206_3,1931,5
55_49_20064_4,1932,5
55_109_20135_1,1933,5
55_15_20019_2,1934,5
55_43_20381_4,1935,5
55_117_20277_3,1936,5
55_17_20285_3,1937,5
55_41_29042_3,1938,5
55_7_20055_2,1939,5
55_53_20459_4,1940,5
55_33_20345_3,1941,5
55_17_20024_2,1942,5
55_119_20325_1,1943,5
55_43_20562_2,1944,5
55_111_20036_4,1945,5
55_75_20545_3,1946,5
55_65_20173_3,1947,5
55_111_20218_2,1948,5
55_17_20502_4,1949,5
55_1_20103_4,1950,5
55_25_20226_1,1951,5
55_95_20159_3,1952,5
55_9_20234_2,1953,5
55_83_29004_3,1954,5
55_19_20559_4,1955,5
55_105_20296_3,1956,5
55_105_20296_4,1957,5
55_11_20339_1,1958,5
55_127_20144_2,1959,5
55_35_20295_4,1960,5
55_131_20026_3,1961,5
55_65_20104_4,1962,5
55_25_20294_2,1963,5
55_27_20151_2,1964,5
55_123_20230_2,1965,5
55_111_20151_1,1966,5
55_123_20100_2,1967,5
55_111_20173_4,1968,5
55_43_20466_4,1969,5
55_63_20030_4,1970,5
55_65_20160_3,1971,5
55_93_20229_1,1972,5
55_117_20026_4,1973,5
55_63_20208_3,1974,5
55_127_20144_3,1975,5
55_55_20261_4,1976,5
55_45_20283_1,1977,5
55_67_20055_2,1978,5
55_121_20129_4,1979,5
55_123_20062_2,1980,5
55_9_20037_2,1981,5
55_115_20167_1,1982,5
55_137_20147_3,1983,5
55_13_20168_3,1984,5
55_105_20285_2,1985,5
55_95_20159_4,1986,5
55_115_20392_2,1987,5
55_23_20282_4,1988,5
55_23_20212_1,1989,5
55_43_20529_1,1990,5
55_43_20410_3,1991,5
55_111_20330_3,1992,5
55_17_20453_4,1993,5
55_99_20427_2,1994,5
55_15_20060_3,1995,5
55_135_20025_1,1996,5
55_131_20221_4,1997,5
55_11_20120_1,1998,5
55_81_20470_3,1999,5
55_61_20329_2,2000,5
55_17_20346_3,2001,5
55_71_20402_4,2002,5
55_123_20073_1,2003,5
55_105_20006_2,2004,5
55_43_20168_2,2005,5
55_107_20362_3,2006,5
55_99_20554_3,2007,5
55_135_20355_1,2008,5
55_131_20201_2,2009,5
55_11_20271_2,2010,5
55_137_20165_4,2011,5
55_43_20092_2,2012,5
55_35_20297_3,2013,5
55_73_20135_1,2014,5
55_17_20285_1,2015,5
55_61_20093_3,2016,5
55_73_20814_3,2017,5
55_83_20364_1,2018,5
55_23_20261_3,2019,5
55_95_20279_4,2020,5
55_131_20117_4,2021,5
55_135_20355_2,2022,5
55_131_20020_1,2023,5
55_89_20333_1,2024,5
55_133_20176_4,2025,5
55_43_20081_2,2026,5
55_123_20003_1,2027,5
55_17_20273_3,2028,5
55_131_20122_2,2029,5
55_21_20186_2,2030,5
55_77_20101_1,2031,5
55_63_20165_4,2032,5
55_33_20087_3,2033,5
55_69_20348_2,2034,5
55_137_20147_2,2035,5
55_9_20259_3,2036,5
55_123_20391_2,2037,5
55_141_20211_4,2038,5
55_107_20432_2,2039,5
55_78_20100_4,2040,5
55_47_20078_3,2041,5
55_81_20290_2,2042,5
55_5_20447_4,2043,5
55_115_20420_1,2044,5
55_105_20144_2,2045,5
55_71_20385_2,2046,5
55_63_20002_1,2047,5
55_87_20237_4,2048,5
55_83_20234_1,2049,5
55_75_20115_1,2050,5
55_43_20352_4,2051,5
55_121_20063_3,2052,5
55_115_20303_4,2053,5
55_123_20354_2,2054,5
55_121_20090_2,2055,5
55_115_20446_4,2056,5
55_23_20260_2,2057,5
55_71_20403_4,2058,5
55_27_20323_3,2059,5
55_75_20567_3,2060,5
55_87_20283_1,2061,5
55_23_20234_2,2062,5
55_111_20173_3,2063,5
55_73_20013_3,2064,5
55_9_20237_3,2065,5
