SUBKEY,LUMAPCODE,TIMESTEP
55_119_29001_4,122,5
55_3_20294_2,123,5
55_51_20388_4,124,5
55_75_20389_3,125,5
55_69_20369_1,126,5
55_69_20356_2,127,5
55_119_20148_3,128,5
55_41_20388_4,129,5
55_3_20169_3,130,5
55_99_20535_1,131,5
55_7_20743_2,132,5
55_41_20304_3,133,5
55_69_20396_2,134,5
55_83_20293_4,135,5
55_99_29025_4,136,5
55_3_20445_4,137,5
55_119_20254_2,138,5
55_85_20515_2,139,5
55_85_20525_2,140,5
55_7_20636_1,141,5
55_41_20149_4,142,5
55_125_20412_1,143,5
55_3_20319_3,144,5
55_69_20135_3,145,5
55_129_20255_1,146,5
55_119_29022_2,147,5
55_51_20162_1,148,5
55_99_20437_2,149,5
55_37_20165_1,150,5
55_3_20097_2,151,5
55_99_20571_1,152,5
55_85_20466_3,153,5
55_13_20003_1,154,5
55_77_20213_3,155,5
55_7_20708_3,156,5
55_41_20212_2,157,5
55_75_20291_2,158,5
55_75_20358_1,159,5
55_75_20681_4,160,5
55_75_20656_1,161,5
55_113_20607_4,162,5
55_85_20013_1,163,5
55_41_29032_3,164,5
55_113_20451_1,165,5
55_119_20426_1,166,5
55_75_20472_4,167,5
55_41_20417_4,168,5
55_19_20595_4,169,5
55_3_20113_2,170,5
55_141_20283_4,171,5
55_85_20397_3,172,5
55_85_20423_1,173,5
55_125_20211_2,174,5
55_99_20358_1,175,5
55_99_20541_4,176,5
55_3_20585_1,177,5
55_85_20584_1,178,5
55_37_20017_1,179,5
55_78_20095_2,180,5
55_141_20120_4,181,5
55_51_20411_3,182,5
55_7_20396_3,183,5
55_75_20615_1,184,5
55_53_20418_4,185,5
55_53_20371_4,186,5
55_81_20432_3,187,5
55_95_20131_1,188,5
55_85_20469_3,189,5
55_31_20611_2,190,5
55_31_20444_2,191,5
55_137_20267_3,192,5
55_129_20399_2,193,5
55_81_20463_3,194,5
55_31_20708_3,195,5
55_57_20255_3,196,5
55_57_20046_4,197,5
55_81_20017_2,198,5
55_13_20436_2,199,5
55_1_20133_3,200,5
55_125_20377_3,201,5
55_81_20115_3,202,5
55_81_20160_4,203,5
55_53_20279_2,204,5
55_81_20421_4,205,5
55_85_20223_3,206,5
55_85_20631_1,207,5
55_109_20276_3,208,5
55_129_20228_3,209,5
55_31_20609_1,210,5
55_111_20324_4,211,5
55_1_20179_1,212,5
55_53_20470_2,213,5
55_85_20331_1,214,5
55_53_20429_1,215,5
55_81_20141_3,216,5
55_129_20070_1,217,5
55_1_20255_3,218,5
55_85_20308_4,219,5
55_19_20571_1,220,5
55_1_20248_1,221,5
55_137_20293_2,222,5
55_57_20283_1,223,5
55_135_20183_4,224,5
55_97_20236_4,225,5
55_115_20404_2,226,5
55_141_20404_1,227,5
55_57_20393_1,228,5
55_125_20323_2,229,5
55_1_20207_3,230,5
55_75_20524_2,231,5
55_137_20071_1,232,5
55_99_20137_2,233,5
55_57_20329_2,234,5
55_53_20175_3,235,5
55_19_20442_3,236,5
55_81_20044_4,237,5
55_85_20194_4,238,5
55_85_20032_4,239,5
55_137_20060_1,240,5
55_135_20360_4,241,5
55_81_20444_2,242,5
55_29_20083_4,243,5
55_29_20015_1,244,5
55_115_20414_2,245,5
55_125_20091_4,246,5
55_78_20211_3,247,5
55_78_20210_4,248,5
55_78_20209_2,249,5
55_137_20219_1,250,5
55_93_20041_4,251,5
55_49_20038_1,252,5
55_111_20401_3,253,5
55_65_20173_1,254,5
55_53_20162_4,255,5
55_121_20247_2,256,5
55_33_20414_1,257,5
55_123_20138_2,258,5
55_65_20252_1,259,5
55_123_20277_2,260,5
55_17_20430_1,261,5
55_43_20562_1,262,5
55_129_20145_1,263,5
55_125_20043_3,264,5
55_113_20612_3,265,5
55_78_20128_4,266,5
55_19_20021_4,267,5
55_111_20323_2,268,5
55_107_20164_1,269,5
55_119_20114_1,270,5
55_125_20230_2,271,5
55_33_20198_4,272,5
55_78_20205_2,273,5
55_19_20489_4,274,5
55_129_20004_4,275,5
55_113_20532_1,276,5
55_53_20263_2,277,5
55_99_20553_1,278,5
55_129_20091_4,279,5
55_3_20642_1,280,5
55_113_20123_2,281,5
55_81_20422_2,282,5
55_75_20676_1,283,5
55_119_20375_4,284,5
55_7_20392_3,285,5
55_85_20632_4,286,5
55_99_20551_3,287,5
55_41_20175_2,288,5
55_13_20437_1,289,5
55_35_20022_3,290,5
55_141_20230_2,291,5
55_7_20330_3,292,5
55_11_20305_3,293,5
55_19_20497_3,294,5
55_33_20319_4,295,5
55_5_20423_1,296,5
55_141_20201_3,297,5
55_78_20055_2,298,5
55_53_20438_3,299,5
55_119_20441_4,300,5
55_75_20733_3,301,5
55_31_20517_1,302,5
55_75_20593_2,303,5
55_7_20126_1,304,5
55_13_20393_3,305,5
55_107_20363_1,306,5
55_1_20208_4,307,5
55_69_20390_3,308,5
55_115_20105_4,309,5
55_53_20421_3,310,5
55_67_20244_2,311,5
55_85_20265_3,312,5
55_73_20677_3,313,5
55_3_20059_1,314,5
55_75_20664_3,315,5
55_125_29012_4,316,5
55_51_20101_4,317,5
55_67_20417_2,318,5
55_75_20500_2,319,5
55_69_20235_4,320,5
55_95_20097_3,321,5
55_7_20684_1,322,5
55_95_20363_3,323,5
55_7_20573_3,324,5
55_83_20485_1,325,5
55_3_20217_3,326,5
55_17_20517_1,327,5
55_67_20329_3,328,5
55_75_20433_3,329,5
55_83_20105_2,330,5
55_13_20263_4,331,5
55_83_20393_4,332,5
55_113_20231_3,333,5
55_111_20133_2,334,5
55_57_20413_1,335,5
55_53_20043_2,336,5
55_85_20449_1,337,5
55_97_20124_4,338,5
55_113_20096_1,339,5
55_113_20548_2,340,5
55_31_20290_2,341,5
55_5_20078_1,342,5
55_97_20159_3,343,5
55_53_20277_4,344,5
55_141_20381_4,345,5
55_113_20470_3,346,5
55_31_20122_1,347,5
55_11_20085_3,348,5
55_119_20231_4,349,5
55_135_20085_2,350,5
55_19_20507_3,351,5
55_85_20582_4,352,5
55_111_20395_3,353,5
55_53_20203_1,354,5
55_75_20729_4,355,5
55_73_20727_2,356,5
55_19_20111_2,357,5
55_33_20125_1,358,5
55_41_20402_3,359,5
55_141_20053_2,360,5
55_57_20296_1,361,5
55_57_20047_4,362,5
55_13_20402_2,363,5
55_41_20373_1,364,5
55_75_20579_4,365,5
55_115_20395_4,366,5
55_37_20235_1,367,5
55_51_20406_1,368,5
55_31_20498_4,369,5
55_123_20185_3,370,5
55_41_20370_4,371,5
55_67_20324_1,372,5
55_125_20504_1,373,5
55_33_20325_1,374,5
55_7_20134_1,375,5
55_75_20603_2,376,5
55_107_20166_1,377,5
55_37_20020_1,378,5
55_51_20429_3,379,5
55_67_20395_3,380,5
55_7_20604_1,381,5
55_115_20401_2,382,5
55_25_20106_4,383,5
55_41_20043_3,384,5
55_107_20417_1,385,5
55_67_20131_1,386,5
55_103_20222_4,387,5
55_37_20116_4,388,5
55_41_20419_4,389,5
55_67_20408_2,390,5
55_95_20185_4,391,5
55_7_20171_2,392,5
55_91_10236_1,393,5
55_113_20323_3,394,5
55_41_20153_4,395,5
55_31_20588_4,396,5
55_41_20081_3,397,5
55_31_20594_1,398,5
55_41_20221_4,399,5
55_113_20001_1,400,5
55_7_20094_3,401,5
55_41_20269_3,402,5
55_3_20106_4,403,5
55_41_20359_1,404,5
55_73_20129_2,405,5
55_113_20511_3,406,5
55_19_20481_2,407,5
55_99_20565_4,408,5
55_33_20143_4,409,5
55_41_20310_2,410,5
55_7_20049_2,411,5
55_83_29005_4,412,5
55_95_20493_4,413,5
55_31_20294_3,414,5
55_31_20295_3,415,5
55_99_20047_3,416,5
55_67_20197_2,417,5
55_113_20593_2,418,5
55_129_20264_1,419,5
55_99_20554_4,420,5
55_109_20141_1,421,5
55_51_20428_4,422,5
55_67_20351_3,423,5
55_95_20436_1,424,5
55_113_29011_3,425,5
55_23_20278_2,426,5
55_123_20240_3,427,5
55_3_20558_2,428,5
55_107_20429_1,429,5
55_73_20013_1,430,5
55_78_20085_1,431,5
55_41_20132_4,432,5
55_78_20225_3,433,5
55_51_20188_2,434,5
55_41_20397_2,435,5
55_3_20327_2,436,5
55_85_20266_2,437,5
55_67_20279_2,438,5
55_7_20689_4,439,5
55_99_20495_4,440,5
55_41_20013_1,441,5
55_69_20392_2,442,5
55_78_20064_2,443,5
55_99_20485_1,444,5
55_73_20120_2,445,5
55_3_20052_1,446,5
55_41_20168_1,447,5
55_3_20164_2,448,5
55_129_20207_1,449,5
55_115_20399_4,450,5
55_119_20317_2,451,5
55_119_20421_1,452,5
55_113_29009_4,453,5
55_3_20225_4,454,5
55_3_20411_3,455,5
55_41_20357_4,456,5
55_73_20674_4,457,5
55_13_20392_3,458,5
55_78_20242_3,459,5
55_113_20383_4,460,5
55_19_20389_4,461,5
55_119_20089_1,462,5
55_7_20696_4,463,5
55_67_20248_3,464,5
55_31_20654_3,465,5
55_113_20211_4,466,5
55_17_20106_1,467,5
55_33_20231_2,468,5
55_3_20504_4,469,5
55_31_20330_3,470,5
55_99_20596_2,471,5
55_41_20289_3,472,5
55_107_20388_3,473,5
55_141_20380_3,474,5
55_113_20436_1,475,5
55_67_20246_4,476,5
55_125_20384_2,477,5
55_57_20007_1,478,5
55_7_20554_2,479,5
55_31_20174_4,480,5
55_85_20019_3,481,5
55_7_20596_4,482,5
55_129_20220_3,483,5
55_31_20306_1,484,5
55_85_20610_3,485,5
55_17_20406_1,486,5
55_129_20314_1,487,5
55_67_20343_3,488,5
55_17_20493_4,489,5
55_43_20434_1,490,5
55_63_20114_3,491,5
55_93_20235_4,492,5
55_25_20289_3,493,5
55_95_20383_1,494,5
55_103_20209_2,495,5
55_111_20010_4,496,5
55_25_20226_2,497,5
55_17_20226_1,498,5
55_137_20259_1,499,5
55_43_20135_3,500,5
55_43_20324_3,501,5
55_107_20433_2,502,5
55_83_20099_4,503,5
55_121_20360_1,504,5
55_63_20100_3,505,5
55_123_20100_3,506,5
55_11_20163_3,507,5
55_5_20385_3,508,5
55_41_20296_4,509,5
55_95_20099_3,510,5
55_67_20315_4,511,5
55_41_20291_4,512,5
55_119_20379_3,513,5
55_3_20591_2,514,5
55_69_20430_2,515,5
55_75_20035_3,516,5
55_115_20450_3,517,5
55_31_20563_2,518,5
55_135_20318_4,519,5
55_119_20313_3,520,5
55_115_20413_1,521,5
55_3_20155_3,522,5
55_29_20145_2,523,5
55_123_20343_2,524,5
55_3_20256_3,525,5
55_3_20216_4,526,5
55_123_20238_4,527,5
55_123_20148_4,528,5
55_67_20019_2,529,5
55_119_20159_3,530,5
55_115_20445_3,531,5
55_41_20083_4,532,5
55_5_20386_1,533,5
55_129_20330_2,534,5
55_73_20356_1,535,5
55_99_20260_4,536,5
55_15_20228_4,537,5
55_13_20395_2,538,5
55_113_20200_3,539,5
55_71_20340_2,540,5
55_83_29004_2,541,5
55_95_20124_3,542,5
55_119_20249_3,543,5
55_99_20444_2,544,5
55_69_20028_2,545,5
55_5_20342_3,546,5
55_113_20027_1,547,5
55_51_20408_2,548,5
55_7_20706_1,549,5
55_107_20098_2,550,5
55_129_20133_2,551,5
55_99_20117_2,552,5
55_51_20335_2,553,5
55_107_20135_2,554,5
55_107_20268_4,555,5
55_113_20586_2,556,5
55_75_20677_4,557,5
55_133_20176_3,558,5
55_39_20366_4,559,5
55_117_20301_1,560,5
55_99_20023_4,561,5
55_95_20389_3,562,5
55_133_20022_3,563,5
55_83_20348_4,564,5
55_83_20017_4,565,5
55_29_20113_4,566,5
55_31_20027_1,567,5
55_83_20343_1,568,5
55_9_20056_1,569,5
55_75_20454_3,570,5
55_73_20543_3,571,5
55_75_20630_2,572,5
55_75_20441_4,573,5
55_79_20022_3,574,5
55_13_20273_3,575,5
55_139_20220_1,576,5
55_27_10469_2,577,5
55_131_20201_4,578,5
55_111_20098_4,579,5
55_99_20457_2,580,5
55_129_20401_1,581,5
55_7_20287_4,582,5
55_107_20375_3,583,5
55_141_20081_4,584,5
55_129_20360_2,585,5
55_19_20567_3,586,5
55_95_20496_4,587,5
55_29_20459_2,588,5
55_95_20146_2,589,5
55_73_20203_2,590,5
55_113_20014_2,591,5
55_3_20213_1,592,5
55_99_20090_1,593,5
55_95_20421_1,594,5
55_67_20353_4,595,5
55_107_20231_2,596,5
55_17_20496_4,597,5
55_99_20199_3,598,5
55_41_20262_3,599,5
55_119_20039_4,600,5
55_19_20485_1,601,5
55_113_20190_4,602,5
55_23_20216_4,603,5
55_107_20188_2,604,5
55_67_20407_4,605,5
55_109_20223_3,606,5
55_67_20398_1,607,5
55_129_20420_1,608,5
55_51_20337_2,609,5
55_129_20404_2,610,5
55_113_20469_2,611,5
55_123_20350_2,612,5
55_17_20471_3,613,5
55_13_20168_4,614,5
55_69_20227_3,615,5
55_113_20315_2,616,5
55_107_20352_4,617,5
55_129_20045_2,618,5
55_123_20149_2,619,5
55_7_20650_2,620,5
55_113_20316_1,621,5
55_73_20125_1,622,5
55_3_20017_1,623,5
55_73_20072_1,624,5
55_83_20439_3,625,5
55_17_20161_2,626,5
55_7_20480_4,627,5
55_63_20233_4,628,5
55_113_20215_2,629,5
55_67_20371_1,630,5
55_129_20377_2,631,5
55_125_20452_2,632,5
55_113_20512_2,633,5
55_93_20221_1,634,5
55_33_20116_2,635,5
55_69_20437_1,636,5
55_103_20090_1,637,5
55_73_20648_2,638,5
55_41_20056_4,639,5
55_7_20468_1,640,5
55_51_20321_3,641,5
55_85_20121_3,642,5
55_119_20177_4,643,5
55_3_20610_4,644,5
55_129_20297_2,645,5
55_113_20466_3,646,5
55_113_20649_1,647,5
55_41_20347_4,648,5
55_99_29011_3,649,5
55_41_20293_1,650,5
55_39_20177_1,651,5
55_125_20399_2,652,5
55_129_20379_1,653,5
55_19_20436_3,654,5
55_129_20409_3,655,5
55_85_20103_3,656,5
55_19_20411_1,657,5
55_125_20387_1,658,5
55_7_20241_3,659,5
55_13_20379_2,660,5
55_95_20416_1,661,5
55_53_20331_1,662,5
55_7_20452_1,663,5
55_53_20461_1,664,5
55_121_20286_1,665,5
55_53_20212_3,666,5
55_129_20128_3,667,5
55_7_20424_2,668,5
55_129_20049_4,669,5
55_7_20006_2,670,5
55_75_20156_1,671,5
55_51_20028_3,672,5
55_67_20204_4,673,5
55_125_20443_2,674,5
55_7_20391_1,675,5
55_31_20518_3,676,5
55_141_20193_3,677,5
55_109_20355_4,678,5
55_109_20071_2,679,5
55_113_20652_1,680,5
55_83_20443_4,681,5
55_35_20295_1,682,5
55_31_20007_3,683,5
55_7_20621_2,684,5
55_7_20059_4,685,5
55_125_20497_1,686,5
55_31_20408_1,687,5
55_3_20224_3,688,5
55_113_20541_1,689,5
55_99_20567_1,690,5
55_113_20536_1,691,5
55_99_20272_4,692,5
55_19_20007_3,693,5
55_37_20247_3,694,5
55_129_20381_4,695,5
55_67_20003_3,696,5
55_51_20355_1,697,5
55_119_20087_1,698,5
55_99_20478_3,699,5
55_113_20521_1,700,5
55_119_20255_4,701,5
55_85_20660_1,702,5
55_75_20185_3,703,5
55_113_20584_2,704,5
55_3_20086_4,705,5
55_119_29016_1,706,5
55_41_20053_2,707,5
55_85_20162_4,708,5
55_113_20499_3,709,5
55_41_29030_3,710,5
55_17_20445_1,711,5
55_99_20585_4,712,5
55_85_20505_4,713,5
55_75_20102_2,714,5
55_37_29010_2,715,5
55_95_20391_4,716,5
55_129_20362_2,717,5
55_25_20026_2,718,5
55_69_20385_3,719,5
55_85_20578_1,720,5
55_19_20410_3,721,5
55_31_20704_4,722,5
55_119_20054_2,723,5
55_31_20581_2,724,5
55_7_20715_2,725,5
55_3_20609_4,726,5
55_85_20353_3,727,5
55_67_20414_1,728,5
55_7_20418_2,729,5
55_107_20439_3,730,5
55_85_20427_3,731,5
55_99_20533_3,732,5
55_119_20207_3,733,5
55_7_20278_2,734,5
55_69_20216_3,735,5
55_99_20544_1,736,5
55_141_20179_4,737,5
55_119_20270_4,738,5
55_69_20247_3,739,5
55_7_20693_1,740,5
55_37_20167_1,741,5
55_125_29019_2,742,5
55_23_20219_2,743,5
55_75_20074_3,744,5
55_85_20339_4,745,5
55_3_20633_4,746,5
55_7_20441_1,747,5
55_83_20380_1,748,5
55_75_20308_3,749,5
55_85_20500_2,750,5
55_41_20204_4,751,5
55_19_20140_3,752,5
55_7_20455_2,753,5
55_119_20238_3,754,5
55_21_20342_2,755,5
55_29_20361_2,756,5
55_119_20351_1,757,5
55_97_20020_2,758,5
55_73_20641_2,759,5
55_99_29035_1,760,5
55_31_20590_3,761,5
55_7_20654_3,762,5
55_5_20344_3,763,5
55_7_20685_1,764,5
55_115_20358_4,765,5
55_7_20320_2,766,5
55_67_20409_4,767,5
55_113_20504_4,768,5
55_41_20214_4,769,5
55_3_20587_3,770,5
55_19_20505_1,771,5
55_85_20343_3,772,5
55_99_29033_2,773,5
55_113_20363_1,774,5
55_17_20244_4,775,5
55_85_20587_2,776,5
55_119_29013_1,777,5
55_31_20214_4,778,5
55_85_20622_3,779,5
55_85_20573_1,780,5
55_119_20180_2,781,5
55_69_20110_3,782,5
55_83_20234_4,783,5
55_99_20227_2,784,5
55_69_20070_2,785,5
55_125_20444_4,786,5
55_99_20287_3,787,5
55_7_20333_4,788,5
55_37_20132_3,789,5
55_99_20338_2,790,5
55_85_20078_3,791,5
55_85_20274_1,792,5
55_69_20067_4,793,5
55_3_20588_1,794,5
55_41_20252_3,795,5
55_51_20401_3,796,5
55_7_20158_2,797,5
55_99_29004_3,798,5
55_99_20218_2,799,5
55_85_20111_3,800,5
55_7_20036_4,801,5
55_69_20329_2,802,5
55_69_20374_1,803,5
55_137_20298_1,804,5
55_1_20336_4,805,5
55_99_20415_1,806,5
55_3_20606_2,807,5
55_81_20469_3,808,5
55_81_20032_1,809,5
55_75_20595_4,810,5
55_85_20082_2,811,5
55_97_20414_4,812,5
55_109_20353_4,813,5
55_97_20283_1,814,5
55_103_20035_4,815,5
55_83_20392_1,816,5
55_78_20106_1,817,5
55_75_20485_3,818,5
55_69_20341_3,819,5
55_53_20386_3,820,5
55_103_20128_2,821,5
55_125_20317_3,822,5
55_121_20079_4,823,5
55_115_20235_1,824,5
55_51_20278_1,825,5
55_111_20091_4,826,5
55_99_20208_1,827,5
55_113_20261_1,828,5
55_75_20193_2,829,5
55_11_20011_1,830,5
55_49_20213_2,831,5
55_137_20305_1,832,5
55_13_20427_4,833,5
55_129_20446_3,834,5
55_77_20234_2,835,5
55_11_20250_4,836,5
55_43_20455_4,837,5
55_137_20045_4,838,5
55_3_20640_1,839,5
55_51_20361_3,840,5
55_77_20149_4,841,5
55_105_20221_4,842,5
55_17_20025_1,843,5
55_1_20271_3,844,5
55_11_20193_2,845,5
55_77_20131_1,846,5
55_53_20197_3,847,5
55_135_20302_4,848,5
55_129_20442_2,849,5
55_53_20080_1,850,5
55_127_20216_2,851,5
55_19_20060_2,852,5
55_35_20296_2,853,5
55_53_20376_3,854,5
55_13_20468_4,855,5
55_31_20209_3,856,5
55_125_20464_4,857,5
55_35_20021_1,858,5
55_1_20253_4,859,5
55_85_20658_1,860,5
55_57_20170_3,861,5
55_141_20323_1,862,5
55_129_20153_2,863,5
55_75_20586_4,864,5
55_35_20273_4,865,5
55_85_20400_1,866,5
55_73_20805_4,867,5
55_77_20201_1,868,5
55_33_20087_2,869,5
55_97_20332_1,870,5
55_115_20018_4,871,5
55_13_20372_3,872,5
55_57_20324_2,873,5
55_75_20668_3,874,5
55_37_20248_1,875,5
55_83_20432_4,876,5
55_7_20205_2,877,5
55_83_20110_3,878,5
55_31_20445_1,879,5
55_13_20030_1,880,5
55_13_20422_3,881,5
55_129_20226_3,882,5
55_13_20090_4,883,5
55_7_20619_1,884,5
55_113_20331_1,885,5
55_83_20124_1,886,5
55_141_20084_1,887,5
55_125_20466_1,888,5
55_7_29053_4,889,5
55_23_20181_2,890,5
55_78_20071_4,891,5
55_7_20361_2,892,5
55_7_20156_4,893,5
55_31_20564_4,894,5
55_57_20290_2,895,5
55_13_20337_1,896,5
55_107_20055_4,897,5
55_107_20126_4,898,5
55_75_20153_1,899,5
55_7_20431_1,900,5
55_7_20496_4,901,5
55_1_20166_2,902,5
55_57_20389_4,903,5
55_49_20294_2,904,5
55_137_20292_1,905,5
55_53_20479_1,906,5
55_81_20306_3,907,5
55_81_20123_4,908,5
55_57_20221_1,909,5
55_1_20291_3,910,5
55_97_20328_1,911,5
55_137_20290_1,912,5
55_57_20121_3,913,5
55_137_20131_4,914,5
55_141_20263_3,915,5
55_137_20053_1,916,5
55_57_20416_3,917,5
55_53_20466_3,918,5
55_25_20461_3,919,5
55_1_20249_1,920,5
55_1_20069_4,921,5
55_141_20143_3,922,5
55_73_20191_4,923,5
55_103_20213_2,924,5
55_113_20327_3,925,5
55_123_20388_4,926,5
55_113_20112_1,927,5
55_78_20215_4,928,5
55_107_20155_3,929,5
55_87_20198_4,930,5
55_129_20294_3,931,5
55_49_20324_4,932,5
55_63_20031_3,933,5
55_113_20060_1,934,5
55_95_20413_1,935,5
55_119_20468_4,936,5
55_11_20039_2,937,5
55_75_20310_1,938,5
55_23_20261_3,939,5
55_123_20230_2,940,5
55_7_20055_2,941,5
55_43_20081_2,942,5
55_103_20192_3,943,5
55_67_20055_2,944,5
55_111_20173_3,945,5
55_81_20470_3,946,5
55_107_20362_3,947,5
55_23_20213_2,948,5
55_87_20276_3,949,5
55_123_20194_3,950,5
55_137_20147_2,951,5
55_11_20050_4,952,5
55_63_20030_4,953,5
55_117_20277_3,954,5
55_15_20019_2,955,5
55_17_20285_1,956,5
55_43_20381_4,957,5
55_123_20354_4,958,5
55_135_20025_1,959,5
55_87_20283_1,960,5
55_17_20473_4,961,5
55_141_20211_4,962,5
55_95_20194_1,963,5
55_27_20323_3,964,5
55_65_20160_3,965,5
55_105_20296_4,966,5
55_127_20144_2,967,5
55_135_20314_1,968,5
55_78_20100_4,969,5
55_55_20261_4,970,5
55_17_20346_3,971,5
55_35_20297_3,972,5
55_63_20002_1,973,5
55_95_20279_4,974,5
55_78_20206_3,975,5
55_71_20385_2,976,5
55_71_20402_4,977,5
55_111_20218_1,978,5
55_111_20330_4,979,5
55_75_20115_1,980,5
55_15_20060_3,981,5
55_135_20355_2,982,5
55_49_20064_4,983,5
55_43_20461_1,984,5
55_131_20221_4,985,5
55_93_20217_2,986,5
55_9_20259_3,987,5
55_45_20015_3,988,5
55_105_20006_2,989,5
55_77_20101_1,990,5
55_21_20186_2,991,5
55_63_20165_4,992,5
55_41_29042_3,993,5
55_11_20271_2,994,5
55_131_20020_1,995,5
55_111_20036_4,996,5
55_73_20814_3,997,5
55_5_20447_4,998,5
55_123_20391_2,999,5
55_95_20159_3,1000,5
55_21_20100_2,1001,5
55_73_20730_2,1002,5
55_23_20234_2,1003,5
55_9_20234_2,1004,5
55_123_20062_2,1005,5
55_93_20229_1,1006,5
55_121_20090_2,1007,5
55_9_20237_3,1008,5
55_81_20110_1,1009,5
55_17_20024_2,1010,5
55_119_20325_1,1011,5
55_43_20168_2,1012,5
55_45_20283_1,1013,5
55_53_20459_4,1014,5
55_123_20073_2,1015,5
55_81_20290_2,1016,5
55_19_20559_4,1017,5
55_78_20053_4,1018,5
55_78_20241_4,1019,5
55_49_20026_4,1020,5
55_25_20140_1,1021,5
55_137_20155_1,1022,5
55_69_20098_2,1023,5
55_125_20396_3,1024,5
55_99_20591_3,1025,5
55_75_20665_2,1026,5
55_27_20151_1,1027,5
55_7_20641_4,1028,5
55_29_20325_2,1029,5
55_31_20584_1,1030,5
55_21_20343_2,1031,5
55_105_20281_1,1032,5
55_129_20410_3,1033,5
55_7_20745_3,1034,5
55_141_20099_3,1035,5
55_41_20281_1,1036,5
55_33_20342_2,1037,5
55_129_20005_2,1038,5
55_83_20171_1,1039,5
55_129_20144_2,1040,5
55_53_20328_4,1041,5
55_35_20154_2,1042,5
55_113_20241_2,1043,5
55_33_20391_1,1044,5
55_69_20277_4,1045,5
55_7_20574_4,1046,5
55_29_20347_3,1047,5
55_67_20066_1,1048,5
55_3_20604_4,1049,5
55_3_20630_3,1050,5
55_25_20533_4,1051,5
55_31_20481_2,1052,5
55_115_20442_2,1053,5
55_115_20316_2,1054,5
55_133_20215_4,1055,5
55_125_20119_3,1056,5
55_75_20632_3,1057,5
55_19_20085_2,1058,5
55_7_20683_1,1059,5
55_7_20652_3,1060,5
55_11_20160_3,1061,5
55_19_20290_1,1062,5
55_31_20430_4,1063,5
55_75_20392_2,1064,5
55_75_20775_3,1065,5
55_7_20788_4,1066,5
55_78_20010_2,1067,5
